PILOTEXPENSE,AIRCRAFT_FUEL,OTHER_EXPENSES,TOTAL_DIRECT_LESS_RENT,MAINTENANCE,DEPAND_RENTAL,TOTAL_DIRECT,FLIGHT_ATTENDANTS,TRAFFIC,DEPARTURE,CAPACITY,TOTAL_INDIRECT,TOTAL_OP_EXPENSE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
,,,,,,,6431.95,13996.57,16230.38,7610.14,44269.04,152184.89,,,,9,9,999,22080,MX,Breeze Aviation Group DBA  Breeze,MX,Breeze Aviation Group DBA  Breeze,01268,D,1,1,2023,4
,,,,,,,8646.00,54493.00,51023.00,12056.00,126218.00,231937.00,,,,9,9,999,20017,CS,Continental Micronesia,CS,Continental Micronesia,16192,P,2,2,1993,4
,,,,,-7.35,-7.35,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2004,3
,,,,,1.74,1.74,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,1,1,2001,1
,,,,,7.24,7.24,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,4
,,,,,7.24,7.24,,,,,,,,,,2,6,640,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2002,1
,,,,,8.58,8.58,,,,,,,,,,2,6,640,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2001,4
,,,,,11.86,11.86,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,1
,,,,,11.88,11.88,,,,,,,0.02,0.09,8.54,1,6,669,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2010,2
,,,,,11.97,11.97,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2002,1
,,,,,14.84,14.84,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,4
,,,,,16.36,16.36,,,,,,,,,,2,4,441,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2006,2
,,,,,16.47,16.47,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2002,4
,,,,,17.00,17.00,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2009,1
,,,,,18.87,18.87,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2004,1
,,,,,20.91,20.91,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,4
,,,,,21.32,21.32,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2004,2
,,,,,23.48,23.48,,,,,,,0.00,0.00,17.66,2,8,817,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,1,1,2003,4
,,,,,23.94,23.94,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2001,2
,,,,,25.40,25.40,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2001,4
,,,,,25.41,25.41,,,,,,,0.02,0.09,6.82,1,6,669,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2009,3
,,,,,29.41,29.41,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,3
,,,,,29.90,29.90,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,3
,,,,,31.01,31.01,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2010,1
,,,,,35.27,35.27,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,3
,,,,,35.54,35.54,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,1
,,,,,37.77,37.77,,,,,,,0.01,0.00,33.79,2,7,735,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,1,1,2003,3
,,,,,41.87,41.87,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2002,2
,,,,,45.02,45.02,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2005,4
,,,,,53.45,53.45,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2003,1
,,,,,55.84,55.84,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2001,3
,,,,,59.51,59.51,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2008,4
,,,,,65.31,65.31,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1998,2
,,,,,71.46,71.46,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,2
,,,,,71.76,71.76,,,,,,,,,,1,6,622,20146,SPQ,Sun Pacific International,SPQ,Sun Pacific International,06796,S,4,1,1997,2
,,,,,74.57,74.57,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,2
,,,,,76.03,76.03,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1999,2
,,,,,76.67,76.67,,,,,,,,,,1,6,655,20146,SPQ,Sun Pacific International,SPQ,Sun Pacific International,06796,S,4,1,1997,2
,,,,,80.42,80.42,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1998,3
,,,,,87.95,87.95,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2005,2
,,,,,91.49,91.49,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2004,4
,,,,,96.00,96.00,,,,,,,,,,2,5,552,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,04720,D,1,1,1998,4
,,,,,111.42,111.42,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1999,1
,,,,,127.23,127.23,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,2
,,,,,137.00,137.00,,,,,,,0.03,0.01,35.84,2,7,715,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,1,1,2003,3
,,,,,157.83,157.83,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2000,4
,,,,,164.05,164.05,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2005,1
,,,,,184.21,184.21,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1999,4
,,,,,191.54,191.54,,,,,,,,,,2,2,216,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,1
,,,,,218.59,218.59,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,2
,,,,,221.43,221.43,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1998,4
,,,,,254.62,254.62,,,,,,,0.03,0.15,21.87,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,06041,S,4,1,2002,4
,,,,,360.00,360.00,,,,,,,,,,1,8,856,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,19752,I,1,1,1995,4
,,,,,376.73,376.73,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,1999,3
,,,,,436.85,436.85,,,,,,,,,,2,7,711,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,1999,1
,,,,,848.88,848.88,,,,,,,,,,1,7,715,20386,PA (2),Pan American World Airways,OP,Pan American World Airways,06766,D,1,1,1996,4
,,,,,1130.89,1130.89,,,,,,,,,,2,4,486,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2010,3
,,,,,1547.85,1547.85,,,,,,,1.27,99.55,995.46,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2010,2
,,,,,1968.33,1968.33,,,,,,,0.30,0.91,271.78,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2004,2
,,,,,2244.69,2244.69,,,,,,,0.27,0.72,241.36,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2003,2
,,,,,2274.65,2274.65,,,,,,,0.27,0.38,241.03,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2006,4
,,,,,2712.68,2712.68,,,,,,,0.34,0.83,310.00,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2003,4
,,,,,2746.79,2746.79,,,,,,,0.42,0.82,375.91,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2004,4
,,,,,2885.47,2885.47,,,,,,,0.27,0.37,232.34,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2008,4
,,,,,2901.00,2901.00,,,,,,,0.24,0.36,193.75,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,06041,S,4,1,2009,2
,,,,,3194.95,3194.95,,,,,,,0.48,0.72,443.30,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2005,2
,,,,,3483.16,3483.16,,,,,,,0.28,0.37,256.69,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,06041,S,4,1,2009,4
,,,,,4130.14,4130.14,,,,,,,0.36,0.54,326.93,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2007,2
,,,,,4350.00,4350.00,,,,,,,,,,2,6,681,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06911 (1),S,4,1,1996,2
,,,,,4927.56,4927.56,,,,,,,0.71,0.66,636.23,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2005,4
,,,,,4952.14,4952.14,,,,,,,0.59,0.48,525.81,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2006,2
,,,,,4967.84,4967.84,,,,,,,0.42,0.43,384.63,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2007,4
,,,,,6452.05,6452.05,,,,,,,0.58,0.36,436.76,1,6,612,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2008,2
,,,,-13.85,338.00,324.15,,,,,,,,,,2,7,710,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,06721,D,1,1,1992,1
,,,,-9.66,,-9.66,,,,,,,,,,2,2,216,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2009,2
,,,,-5.17,,-5.17,,,,,,,,,,2,5,556,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2000,1
,,,,-0.02,,-0.02,,,,,,,0.02,0.09,8.37,1,6,669,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2010,1
,,,,0.02,5.60,5.61,,,,,,,,,,3,1,123,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2011,2
,,,,0.03,,0.03,,,,,,,,,,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2008,4
,,,,0.08,,0.08,,,,,,,,,,1,6,614,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,4
,,,,0.57,,0.57,,,,,,,,,,1,6,619,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,4
,,,,1.02,,1.02,,,,,,,,,,1,6,617,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,2
,,,,3.88,,3.88,,,,,,,,,,1,6,620,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06790,D,1,1,1998,4
,,,,4.34,,4.34,,,,,,,,,,2,6,635,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06790,D,1,1,1998,3
,,,,5.92,,5.92,,,,,,,,,,2,6,635,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06790,D,1,1,1998,4
,,,,7.14,11.75,18.89,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1997,3
,,,,9.02,5.60,14.62,,,,,,,,,,3,1,123,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2011,1
,,,,12.01,62.18,74.19,,,,,,,,,,2,7,715,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1998,4
,,,,20.60,,20.60,,,,,,,,,,1,6,632,20397,OH,PSA Airlines Inc.,16,PSA Airlines Inc.,07028,D,1,1,2005,2
,,,,21.08,,21.08,,,,,,,,,,1,6,625,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,1,1,2007,4
,,,,23.91,,23.91,,,,,,,,,,2,6,619,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2010,3
,,,,25.25,1.80,27.05,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,1,1,2000,4
,,,,28.84,,28.84,,,,,,,,,,1,6,632,20397,OH,PSA Airlines Inc.,16,PSA Airlines Inc.,07028,D,1,1,2005,1
,,,,35.56,,35.56,,,,,,,,,,1,7,730,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,16280,I,1,1,1990,4
,,,,36.13,,36.13,,,,,,,,,,2,7,711,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2008,3
,,,,56.35,,56.35,,,,,,,,,,2,4,430,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1999,4
,,,,68.75,,68.75,,,,,,,0.34,0.09,13.27,1,6,668,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2010,3
,,,,81.54,,81.54,,,,,,,,,,1,6,625,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,1,1,2007,3
,,,,96.15,,96.15,,,,,,,0.04,0.09,17.64,1,6,668,21352,0WQ,Avjet Corporation,0WQ,Avjet Corporation,01150,D,1,1,2009,3
,,,,114.14,403.58,517.73,,,,,,,,,,1,7,730,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,16280,I,1,1,1990,2
,,,,153.09,171.73,324.82,,,,,,,,,,2,6,695,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,06882,S,4,1,1999,4
,,,,188.82,,188.82,,,,,,,,,,1,6,625,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06765,D,1,1,2007,2
,,-21.83,-21.83,186.74,,164.91,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,2001,4
,,-17.43,-17.43,149.12,,131.69,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,16690,I,1,1,2001,4
,,-2.96,-2.96,0.35,,-2.61,,,,,,,,,,1,6,616,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,16790,I,1,1,1998,4
,,-2.24,-2.24,1.81,,-0.43,,,,,,,,,,1,6,614,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,1
,,-1.38,-1.38,4.45,11.57,14.64,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1997,4
,,-1.13,-1.13,20.49,11.25,30.61,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1998,1
,,-0.08,-0.08,0.01,,-0.07,,,,,,,,,,1,6,616,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06790,D,1,1,1998,4
,,0.05,0.05,0.46,8.36,8.88,,,,,,,,,,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2010,3
,,0.10,0.10,16.00,,16.10,,,,,,,,,,2,7,710,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,16790,I,1,1,1997,1
,,0.10,0.10,16.00,,16.10,,,,,,,,,,2,7,710,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,16790,I,1,1,1997,2
,,0.17,0.17,,1.74,1.91,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,1,1,2001,2
,,0.18,0.18,5.50,,5.68,,,,,,,,,,1,7,715,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,4
,,0.23,0.23,2.51,5.60,8.34,,,,,,,,,,3,1,123,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2010,4
,,0.25,0.25,55.79,,56.04,,,,,,,,,,2,2,216,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,06721,D,1,1,2009,1
,,0.33,0.33,,,0.33,,,,,,,,,,1,6,620,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,2
,,0.55,0.55,,,0.55,,,,,,,,,,1,1,143,20074,REQ,Renown Aviation,REQ,Renown Aviation,06771,S,1,1,1999,4
,,0.69,0.69,,,0.69,,,,,,,,,,3,0,030,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2011,4
,,1.00,1.00,,219.60,220.60,,,,,,,,,,1,6,621,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1994,2
,,1.00,1.00,,521.92,522.92,,,,,,,,,,1,6,640,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1994,2
,,1.03,1.03,,,1.03,,,,,,,,,,3,0,030,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2012,1
,,1.13,1.13,0.32,2.91,4.36,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,2000,2
,,1.95,1.95,0.93,11.00,13.88,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1998,3
,,1.95,1.95,1.75,11.00,14.70,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1998,4
,,2.25,2.25,,,2.25,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,2000,4
,,2.25,2.25,0.32,5.08,7.66,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,1999,4
,,2.34,2.34,,,2.34,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2012,1
,,2.69,2.69,34.26,5.70,42.65,,,,,,,,,,3,1,123,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2008,2
,,3.08,3.08,1.59,18.04,22.71,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,1999,2
,,3.49,3.49,7.29,1.80,12.58,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,1,1,2000,3
,,4.29,4.29,,138.07,142.36,,,,,,,,,,2,8,864,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,1,1,1999,4
,,4.43,4.43,2.30,60.67,67.39,,,,,,,,,,2,8,850,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,2000,2
,,5.58,5.58,19.43,9.82,34.83,,,,,,,,0.09,,3,1,194,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,1,1,2004,4
,,5.82,5.82,197.15,11.31,214.28,,,,,,,,,,2,4,440,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1998,2
,,6.19,6.19,,,6.19,,,,,,,,,,3,0,035,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2011,4
,,8.50,8.50,,58.50,66.99,,,,,,,,,,2,1,143,20074,REQ,Renown Aviation,REQ,Renown Aviation,06771,S,1,1,1999,4
,,8.89,8.89,,,8.89,,,,,,,,,,2,8,850,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,4,1,2000,4
,,9.15,9.15,0.56,,9.71,,,,,,,,,,1,6,614,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2009,2
,,9.22,9.22,82.01,442.40,533.63,,,,,,,,,,1,7,710,20425,VIQ (1),Viscount Air Service Inc.,VIQ,Viscount Air Service Inc.,06919,D,1,1,1996,2
,,12.79,12.79,50.66,254.80,318.24,,,,,,,,,,1,7,710,20425,VIQ (1),Viscount Air Service Inc.,VIQ,Viscount Air Service Inc.,06919,D,1,1,1996,1
,,14.07,14.07,0.52,1.56,16.14,,,,,,,,,,1,7,710,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,06886,D,1,1,1999,1
,,16.96,16.96,,,16.96,,,,,,,,,,2,2,228,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,06001,S,1,1,1993,4
,,29.89,29.89,1.10,3.31,34.29,,,,,,,,,,1,7,710,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,16886,I,1,1,1999,1
,,35.10,35.10,4.01,,39.11,,,,,,,,,,1,6,602,20354,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,AJQ,Aerodynamics Inc.,06081,D,1,1,2006,1
,,39.41,39.41,0.29,0.63,40.34,,,,,,,,,,1,7,710,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,06886,D,1,1,1999,2
,,52.59,52.59,,40.19,92.78,,,,,,,,,,2,2,216,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,06001,S,1,1,1993,2
,,59.10,59.10,23.05,,82.16,,,,,,,,,,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2010,2
,,61.56,61.56,160.52,291.96,514.04,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,16690,I,1,1,2000,4
,,71.34,71.34,11.06,3.57,85.97,,,,,,,,,,2,6,640,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3Z,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,06860,D,1,1,2010,4
,,72.00,72.00,-42.80,,29.20,,,,,,,,,,1,4,405,20254,9L,Colgan Air,9L,Colgan Air,07018,D,1,1,2009,4
,,73.74,73.74,192.27,349.71,615.72,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,2000,4
,,107.16,107.16,405.43,517.65,1030.23,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,16690,I,1,1,2001,3
,,110.20,110.20,416.94,532.35,1059.49,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,2001,3
,,117.33,117.33,-89.37,,27.97,,,,,,,,,,1,4,405,20254,9L,Colgan Air,9L,Colgan Air,07018,D,1,1,2009,3
,,139.20,139.20,215.22,376.04,730.47,,,,,,,,,,1,6,655,20402,GL,Miami Air International,MMQ,Miami Air International,06690,D,1,1,2001,1
