CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
676175.49,0.00,0.00,70690.67,289.29,70401.38,18235.81,64604.24,14626.13,844043.05,0.00,0.00,1030.28,1030.28,190176.88,72864.54,95519.46,167521.97,0.00,238316.16,6482.13,0.00,0.00,412320.26,0.00,0.00,0.00,55931.43,0.00,186886.48,242817.91,1500211.50,126489.00,0.00,0.00,28511.46,18841.59,0.00,111785.93,1.86,22104.72,50056.91,0.00,212517.18,205021.44,775330.08,87759.65,0.00,0.00,0.00,165715.26,253474.91,0.00,0.00,166434.69,166434.69,0.00,,0.00,0.00,0.00,60226.47,60226.47,244745.37,304971.83,0.00,304971.83,1500211.50,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2018,4
679170.00,523142.00,,3429608.00,106597.00,3323011.00,429699.00,266766.00,1402070.00,6623858.00,,,,,21422262.00,12498572.00,15799185.00,18121649.00,177654.00,1181304.00,355147.00,60920.00,380.00,19896294.00,,,,110884.00,,6629068.00,6739952.00,33260104.00,5926.00,,,1442112.00,598355.00,59971.00,624452.00,615024.00,4560.00,271444.00,,,6025210.00,9647054.00,248522.00,,729582.00,0.00,2050701.00,3028805.00,3862610.00,,428112.00,4290722.00,,,,,,1998869.00,1998869.00,14294654.00,16293523.00,,16293523.00,33260104.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2018,3
679863.00,15324427.00,0.00,1493181.00,13925.00,1479256.00,511109.00,559814.00,0.00,18554469.00,0.00,0.00,0.00,0.00,20065999.00,6201564.00,11882541.00,14385022.00,60066.00,0.00,28308.00,1196161.00,613955.00,15055602.00,0.00,0.00,0.00,331563.00,0.00,3168740.00,3500303.00,37110374.00,141783.00,0.00,0.00,340967.00,297739.00,82788.00,233705.00,449689.00,112965.00,105302.00,0.00,5750765.00,1618918.00,9134621.00,10615769.00,0.00,0.00,397102.00,4264010.00,15276881.00,1795355.00,0.00,653462.00,2448817.00,0.00,,888112.00,0.00,888112.00,4251329.00,5139441.00,15973036.00,21112477.00,10862422.00,10250055.00,37110374.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,3
680881.60,0.00,0.00,80228.30,121.22,80107.08,19154.38,67640.73,551.50,848335.28,0.00,0.00,447.87,447.87,191298.77,76177.36,101063.38,166412.74,0.00,231138.26,10670.42,0.00,0.00,408221.43,0.00,0.00,0.00,63232.63,0.00,2238879.46,2302112.09,3559116.67,143067.42,0.00,0.00,34091.76,26304.69,0.00,53182.18,32.70,27117.03,45481.40,0.00,297364.72,606136.69,1232778.58,97963.26,0.00,0.00,0.00,1823844.38,1921807.64,0.00,0.00,229.50,229.50,0.00,,0.00,0.00,0.00,61965.95,61965.95,342335.01,404300.96,0.00,404300.96,3559116.67,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2019,2
682833.04,730460.00,,369550.58,7090.33,362460.25,116256.51,222466.79,2113.29,2116589.88,,,524345.55,524345.55,1653957.63,174315.68,167699.72,1660573.59,,32684.13,23851.67,31675.00,3131.39,1745653.00,,,,1271999.55,,,1271999.55,5658587.97,79407.55,,,65816.09,,2026.15,34619.37,58414.58,23707.54,39392.17,,1010975.71,2135937.88,3450297.05,1144307.01,,,40714.19,608991.60,1794012.80,,,171334.95,171334.95,,,1.00,,1.00,473.00,474.00,242469.19,242943.19,,242943.19,5658587.98,20355,US,US Airways Inc.,US,US Airways Inc.,02040,D,3,3,2007,1
691005.00,,572.00,800853.00,30956.00,770469.00,160257.00,67078.00,1607.00,1690416.00,226814.00,36051.00,,262865.00,918471.00,249708.00,68278.00,1099901.00,1267.00,166984.00,51909.00,348764.00,19291.00,1649534.00,,,,,,1497012.00,1497012.00,5099827.00,176228.00,,,546176.00,445831.00,33620.00,114955.00,45044.00,28458.00,34736.00,,590994.00,286647.00,2302689.00,1209885.00,,,353606.00,46916.00,1610407.00,-17699.00,,483884.00,466185.00,,,255.00,,255.00,764274.00,764529.00,-43983.00,720546.00,,720546.00,5099827.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1993,4
694946.78,299211.86,0.00,252706.49,1546.49,251160.00,83892.55,126476.79,4456.35,1460144.33,50182.21,4500.00,0.00,54682.21,9389160.66,1037908.08,3113963.21,7313105.53,0.00,439408.24,358658.32,271787.36,89582.11,8293377.33,0.00,0.00,0.00,147861.73,0.00,1363359.02,1511220.75,11319424.62,291421.94,0.00,0.00,465147.86,0.00,24897.68,102300.25,154125.04,8588.61,30573.90,0.00,1199252.41,483194.37,2759502.06,1253038.82,0.00,0.00,67076.90,1232402.74,2552518.45,1199460.64,0.00,43604.49,1243065.13,0.00,,4252.36,0.00,4252.36,2228612.21,2232864.57,4160033.11,6392897.68,1628558.70,4764338.97,11319424.62,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2019,3
697754.00,562077.00,,3632495.00,197537.00,3434958.00,479218.00,335013.00,0.00,5509020.00,,,,,25176985.00,13464029.00,17524194.00,21116820.00,180782.00,914296.00,1254515.00,363344.00,0.00,23829757.00,,,,57063.00,,12940190.00,12997253.00,42336030.00,20484.00,,,1068162.00,1305665.00,20484.00,581885.00,682516.00,11274.00,141640.00,,,6571431.00,10403541.00,626208.00,,649001.00,0.00,7899373.00,9174582.00,3883048.00,,37652.00,3920700.00,,,,,,1606124.00,1606124.00,17231083.00,18837207.00,,18837207.00,42336030.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2020,2
700900.07,100155.38,0.00,44762.35,3655.47,41106.88,29.18,114029.91,19646.48,975867.90,0.00,0.00,0.00,0.00,1441484.80,140950.19,117213.23,1465221.75,0.00,325687.56,0.00,0.00,0.00,1790909.31,0.00,0.00,0.00,199415.41,0.00,185734.13,385149.55,3151926.76,0.00,0.00,0.00,15192.78,0.00,0.00,28045.06,26530.76,8498.95,46182.58,0.00,206391.72,206054.30,536896.15,0.00,0.00,0.00,0.00,0.00,0.00,308143.04,0.00,912280.44,1220423.48,0.00,,7.29,0.00,7.29,551004.09,551011.38,1062287.62,1613299.00,218691.88,1394607.12,3151926.76,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2016,4
704312.27,0.00,0.00,84785.34,316.88,84468.46,17335.39,42689.96,281.70,849087.77,0.00,0.00,244.00,244.00,187927.66,78161.64,101981.77,164107.53,0.00,242258.54,16839.31,0.00,0.00,423205.39,0.00,0.00,0.00,67356.15,0.00,2265754.10,2333110.25,3605647.41,116042.65,0.00,0.00,47153.08,22319.79,0.00,52353.50,40.83,26710.79,39870.06,0.00,259979.46,592250.41,1156720.57,129386.09,0.00,0.00,0.00,1829684.69,1959070.78,3396.92,0.00,-6182.95,-2786.03,0.00,,0.00,0.00,0.00,62638.00,62638.00,430004.08,492642.08,0.00,492642.08,3605647.41,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2019,3
708763.00,77293.00,,271485.00,,271485.00,140504.00,558338.00,88569.00,1844952.00,3365330.00,160495.00,52602.00,3578427.00,16499640.00,3856609.00,7086722.00,13269527.00,33191.00,294240.00,383443.00,483800.00,323848.00,14140353.00,974327.00,909603.00,64724.00,415031.00,326642.00,377423.00,1119096.00,20747552.00,36814.00,,17010.00,129728.00,243181.00,39897.00,633220.00,281307.00,43646.00,383381.00,-190.00,1413650.00,1439359.00,4661003.00,6327760.00,,291508.00,99303.00,2160861.00,8879432.00,1055377.00,,856921.00,1912298.00,234387.00,,271144.00,,505531.00,3263498.00,3769029.00,4253953.00,8022982.00,2728163.00,5294819.00,20747552.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2000,4
709798.00,403756.00,,3443942.00,115031.00,3328911.00,431436.00,258526.00,1473830.00,6606257.00,,,,,21931856.00,12598987.00,15930841.00,18600002.00,175076.00,1157434.00,409974.00,5696.00,0.00,20348182.00,,,,113404.00,,6454838.00,6568242.00,33522681.00,5586.00,,,1366565.00,628886.00,13037.00,524909.00,631665.00,9120.00,214827.00,,,5993613.00,9388208.00,247021.00,,725270.00,0.00,2135919.00,3108210.00,3849613.00,,456666.00,4306279.00,,,,,,2002260.00,2002260.00,14717724.00,16719984.00,,16719984.00,33522681.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2018,4
710749.65,0.00,0.00,77433.68,100.32,77333.36,18539.10,76625.43,24432.84,907680.38,0.00,0.00,6342.47,6342.47,361104.53,63892.63,125057.28,299939.89,0.00,202764.01,5430.32,0.00,0.00,508134.23,0.00,0.00,0.00,51405.91,0.00,92026.10,143432.00,1565589.08,124773.92,50000.00,0.00,36980.87,17039.14,0.00,31559.93,15036.26,1065.09,18108.34,0.00,196892.76,195593.73,687050.02,127565.61,0.00,0.00,0.00,145062.59,272628.20,11921.40,0.00,135457.79,147379.19,0.00,,0.00,0.00,0.00,57072.57,57072.57,401459.10,458531.67,0.00,458531.67,1565589.08,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2017,4
711582.00,6978226.00,0.00,1360991.00,39587.00,1321404.00,654828.00,528220.00,6145.00,10200405.00,1711226.00,37485.00,0.00,1748711.00,18010147.00,4573108.00,10595654.00,11987601.00,3835.00,708823.00,352592.00,487750.00,241894.00,13298707.00,0.00,0.00,0.00,241594.00,0.00,1075273.00,1316867.00,26564690.00,1334604.00,0.00,0.00,3578504.00,494255.00,23852.00,327071.00,294966.00,299489.00,79305.00,0.00,5293078.00,1039805.00,12764929.00,8863049.00,27577.00,77892.00,345018.00,6589910.00,15903446.00,0.00,0.00,7698498.00,7698498.00,0.00,,1.00,0.00,1.00,4476162.00,4476163.00,-14278346.00,-9802183.00,0.00,-9802183.00,26564690.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,2013,3
713324.75,40176.10,,113331.07,2446.00,110885.08,26591.84,172948.10,,1063925.86,,284931.11,,284931.11,3441776.96,408745.01,496086.18,3354435.78,,237694.32,176370.60,151566.26,1212.53,3918854.43,29578.18,,29578.18,76086.97,,677086.06,753173.03,6050462.60,369886.97,,23497.48,122127.43,,6775.48,35413.88,25317.85,29598.00,19308.00,,480475.44,154665.67,1267066.19,2557675.69,,,139693.17,,2697368.86,186990.00,,569292.78,756282.78,,,2243.09,,2243.09,1157729.67,1159972.76,169772.01,1329744.77,,1329744.77,6050462.60,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2008,1
713589.00,2598608.00,6473958.00,363231.00,451.00,6836738.00,83197.00,308888.00,0.00,10541020.00,42414.00,4593.00,0.00,47007.00,7652706.00,1278104.00,3637304.00,5293505.00,37975.00,232033.00,119863.00,1121.00,1121.00,5683377.00,0.00,0.00,0.00,0.00,0.00,4040897.00,4040897.00,20312300.00,308112.00,0.00,209189.00,264967.00,11983.00,0.00,174397.00,141588.00,30873.00,1847065.00,0.00,1778409.00,1791865.00,6558448.00,1676592.00,0.00,173592.00,0.00,2423945.00,4274129.00,410712.00,0.00,937662.00,1348374.00,0.00,,-1.00,0.00,2.00,3511896.00,3511898.00,4619451.00,8131349.00,0.00,8131349.00,20312300.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2022,2
714932.00,14789044.00,0.00,1370023.00,12902.00,1357121.00,536920.00,637502.00,0.00,18035519.00,0.00,0.00,0.00,0.00,20029670.00,6259620.00,12090519.00,14198771.00,60066.00,0.00,28830.00,1196161.00,641826.00,14842002.00,0.00,0.00,0.00,269755.00,0.00,3173215.00,3442970.00,36320491.00,371467.00,0.00,0.00,323247.00,285971.00,82336.00,259938.00,451075.00,48689.00,112461.00,0.00,5565618.00,1663616.00,9164418.00,9897031.00,0.00,0.00,376715.00,3916363.00,14190109.00,1770234.00,0.00,782015.00,2552249.00,0.00,,888112.00,0.00,888112.00,4224022.00,5112134.00,16161332.00,21273466.00,10859751.00,10413715.00,36320491.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,4
715892.00,330333.00,,509098.00,34950.00,474148.00,134049.00,748071.00,115260.00,2517753.00,3367234.00,156247.00,54630.00,3578111.00,15585960.00,3760879.00,7069328.00,12277511.00,33192.00,368644.00,370570.00,528562.00,314833.00,13263646.00,929664.00,863822.00,65842.00,534144.00,329477.00,381816.00,1245437.00,20670789.00,500000.00,,27131.00,108337.00,266698.00,43878.00,582782.00,278096.00,82028.00,539024.00,6954.00,1847568.00,1463948.00,5746444.00,4832331.00,,334402.00,154177.00,2097777.00,7418687.00,1084075.00,,933223.00,2017298.00,231379.00,,271054.00,,502433.00,3260077.00,3762510.00,4454053.00,8216563.00,2728203.00,5488360.00,20670789.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2000,3
727160.80,0.00,0.00,60051.64,144.28,59907.36,40552.58,24932.14,22200.37,874753.24,0.00,0.00,320.00,320.00,221517.59,94056.43,141262.96,174311.06,0.00,285150.50,16407.11,0.00,0.00,475868.68,0.00,0.00,0.00,102075.20,0.00,2678512.80,2780588.00,4131529.92,145203.13,0.00,0.00,47683.78,45167.67,0.00,42958.98,41351.87,1014.38,88284.94,0.00,362960.89,686821.03,1461446.67,207417.13,0.00,0.00,0.00,2072427.42,2279844.55,0.00,0.00,-9814.39,-9814.39,0.00,,0.00,0.00,0.00,352011.22,352011.22,48041.86,400053.08,0.00,400053.08,4131529.92,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2022,1
728534.00,427082.00,,3565966.00,114572.00,3451394.00,466885.00,300605.00,1297179.00,6671679.00,,,,,22406333.00,12717064.00,16143149.00,18980248.00,180266.00,1081799.00,395645.00,0.00,0.00,20637958.00,,,,51744.00,,6748639.00,6800383.00,34110020.00,4519.00,,,1366365.00,634249.00,0.00,443237.00,650953.00,4560.00,211154.00,,,5970905.00,9285942.00,246618.00,,726200.00,0.00,2160476.00,3133294.00,3860557.00,,334772.00,4195329.00,,,,,,2002261.00,2002261.00,15493194.00,17495455.00,,17495455.00,34110020.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2019,1
731729.00,678362.00,,2968850.00,75278.00,2893572.00,399759.00,262899.00,1260863.00,6227184.00,,,,,18283655.00,11553776.00,13372423.00,16465008.00,83264.00,441375.00,120016.00,28009.00,840.00,17136832.00,,,,42198.00,,6076431.00,6118629.00,29482645.00,11526.00,,,1375304.00,602538.00,43550.00,607489.00,499975.00,4560.00,203438.00,,,6459402.00,9807782.00,259949.00,,621474.00,0.00,2022956.00,2904379.00,4050169.00,,398862.00,4449031.00,,,,,,644643.00,644643.00,11676810.00,12321453.00,,12321453.00,29482645.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2016,3
733897.00,761033.00,3515.00,379092.00,24851.00,357756.00,237950.00,196581.00,333631.00,2620848.00,928323.00,8674.00,297642.00,1234639.00,8518176.00,2184963.00,5175666.00,5527473.00,26317.00,374492.00,128327.00,151785.00,131068.00,6077326.00,449918.00,178411.00,271507.00,63622.00,91736.00,1082075.00,1237433.00,11441753.00,13324.00,,28631.00,814866.00,,12076.00,183551.00,229215.00,52008.00,135964.00,14254.00,1103065.00,624060.00,3211014.00,2860623.00,,,74705.00,2682547.00,5617875.00,,19.00,983948.00,983967.00,23.00,23000.00,163437.00,,163460.00,2013264.00,2176724.00,-288613.00,1888111.00,259214.00,1628897.00,11441753.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1995,1
741626.63,0.00,0.00,29378.12,1280.36,28097.76,0.00,66966.71,19382.11,856073.21,0.00,0.00,0.00,0.00,422616.86,60860.29,41471.77,442005.38,0.00,260334.24,0.00,0.00,0.00,702339.61,0.00,0.00,0.00,212785.28,0.00,184657.66,397442.94,1955855.76,0.00,0.00,0.00,13834.92,0.00,0.00,15525.70,14554.01,2609.88,80481.97,0.00,259402.65,109222.24,495631.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390806.49,390806.49,0.00,,7.29,0.00,7.29,536049.61,536056.91,548224.67,1084281.58,14863.66,1069417.92,1955855.76,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2015,1
745736.00,462496.00,,3381726.00,111876.00,3269850.00,484972.00,301056.00,3.00,5264113.00,,,,,24862294.00,13152828.00,16983532.00,21031590.00,226266.00,722198.00,911037.00,28629.00,0.00,22919720.00,,,,56586.00,,12960117.00,13016703.00,41200536.00,6555.00,,,1609254.00,1480349.00,47767.00,464829.00,647665.00,11748.00,46549.00,,,5505729.00,9820445.00,614430.00,,815316.00,0.00,7394790.00,8824536.00,3857507.00,,536255.00,4393762.00,,,,,,1497301.00,1497301.00,16664492.00,18161793.00,,18161793.00,41200536.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2019,4
748895.83,0.00,0.00,35119.28,2025.05,33094.22,0.00,117801.18,18780.46,918571.70,0.00,0.00,0.00,0.00,689603.77,76135.70,55520.98,710218.49,0.00,275543.95,0.00,0.00,0.00,985762.43,0.00,0.00,0.00,199199.27,0.00,173388.50,372587.77,2276921.90,0.00,0.00,0.00,15823.34,0.00,0.00,17306.47,15196.05,3009.76,40031.15,0.00,237043.11,140532.34,468942.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,659306.47,659306.47,0.00,,7.29,0.00,7.29,542022.45,542029.74,722726.57,1264756.31,116083.10,1148673.21,2276921.90,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2015,3
751949.00,4903.00,,1376677.00,,1376677.00,148803.00,314877.00,614469.00,3211678.00,2333608.00,317603.00,54895.00,2706106.00,16884813.00,4275749.00,6891129.00,14269433.00,33191.00,278893.00,-222444.00,483800.00,334386.00,14508487.00,1092977.00,1031007.00,61970.00,384017.00,322027.00,544913.00,1250957.00,21739198.00,36814.00,,-22.00,86719.00,231428.00,40302.00,992628.00,265536.00,122055.00,381491.00,6928.00,1787632.00,1670814.00,5622325.00,5624511.00,,273121.00,93807.00,2849285.00,8840724.00,1122733.00,,837948.00,1960681.00,233218.00,,268125.00,,501343.00,732957.00,1234300.00,6743101.00,7977401.00,2661933.00,5315468.00,21739198.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2001,1
757263.58,530063.36,0.00,150922.01,5549.53,145372.48,43539.30,152245.20,145847.29,1774331.21,0.00,0.00,0.00,0.00,6841297.85,1365392.14,2052908.47,6153781.52,0.00,172181.09,180513.34,272050.55,56801.57,6721724.93,0.00,0.00,0.00,66126.49,0.00,499789.82,565916.31,9061972.45,432053.63,0.00,0.00,260591.93,0.00,15640.96,60202.25,86841.25,16858.42,58065.10,0.00,1157054.90,387056.23,2474364.67,1198938.57,0.00,0.00,133391.88,0.00,1332330.45,1276134.36,0.00,565200.09,1841334.45,0.00,,3938.17,0.00,3938.17,1913965.17,1917903.34,1875412.64,3793315.98,379373.09,3413942.89,9061972.45,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2016,1
757728.00,906288.00,43018.00,604133.00,51756.00,595395.00,267235.00,189724.00,340620.00,3056990.00,866765.00,136709.00,297671.00,1301145.00,8436718.00,2165594.00,4987273.00,5615039.00,25923.00,339248.00,204373.00,173284.00,146141.00,6211726.00,326131.00,180852.00,145279.00,66164.00,99723.00,1006704.00,1172591.00,11887731.00,26519.00,,,864172.00,304.00,9927.00,169257.00,206290.00,64556.00,131717.00,14294.00,1149968.00,679604.00,3316608.00,3168760.00,,,85482.00,2659994.00,5914236.00,,121.00,962654.00,962775.00,23.00,23000.00,163418.00,,163441.00,2012955.00,2176396.00,-220247.00,1956149.00,262037.00,1694112.00,11887731.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,1994,3
759721.63,0.00,0.00,50644.37,217.98,50426.39,29342.04,16288.42,153700.82,1009479.29,0.00,0.00,320.00,320.00,211785.23,92661.24,130486.87,173959.60,0.00,259821.94,11851.10,0.00,0.00,445632.64,0.00,0.00,0.00,98454.63,0.00,2652254.87,2750709.49,4206141.43,127121.59,0.00,0.00,71031.16,15171.93,0.00,45432.02,43677.16,940.09,75109.18,0.00,272779.83,674382.83,1325645.79,287018.04,0.00,0.00,0.00,2092069.41,2379087.45,0.00,0.00,-10131.95,-10131.95,0.00,,0.00,0.00,0.00,348617.75,348617.75,162922.39,511540.15,0.00,511540.15,4206141.43,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2021,4
760418.76,0.00,0.00,90912.89,806.37,90106.52,55240.48,47286.62,65755.20,1018807.58,0.00,0.00,753.11,753.11,254859.11,107967.99,150616.33,212210.77,0.00,370540.56,13425.75,0.00,0.00,596177.08,0.00,0.00,0.00,104971.60,0.00,2775938.82,2880910.41,4496648.18,156602.66,0.00,0.00,36623.94,51994.52,0.00,56963.65,46869.38,533.98,99521.51,0.00,312617.89,817184.50,1578912.00,271605.86,0.00,0.00,0.00,2119694.85,2391300.70,0.00,0.00,37893.96,37893.96,0.00,,0.00,0.00,0.00,363379.90,363379.90,125161.62,488541.52,0.00,488541.52,4496648.18,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2022,4
766126.12,0.00,0.00,62760.62,245.99,62514.63,54019.00,26952.64,42092.69,951705.08,0.00,0.00,356.10,356.10,228709.72,96668.16,142066.18,183311.70,0.00,301474.12,11726.32,0.00,0.00,496512.13,0.00,0.00,0.00,102162.96,0.00,2686782.34,2788945.30,4237518.61,161350.90,0.00,0.00,70170.37,31390.80,0.00,50352.53,42188.26,157.92,95950.85,0.00,372490.88,734637.99,1558690.50,212217.64,0.00,0.00,0.00,2034806.79,2247024.43,0.00,0.00,11542.48,11542.48,0.00,,0.00,0.00,0.00,355812.28,355812.28,64448.92,420261.20,0.00,420261.20,4237518.61,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2022,2
768416.01,0.00,0.00,83811.49,409.25,83402.24,20331.65,64087.45,612.87,936850.22,0.00,0.00,244.00,244.00,188407.14,83692.64,104031.71,168068.06,0.00,252281.86,13184.12,0.00,0.00,433534.04,0.00,0.00,0.00,70592.99,0.00,2415719.65,2486312.64,3856940.91,150379.64,0.00,0.00,41811.40,28861.65,0.00,54021.01,32036.91,1626.77,54796.50,0.00,248727.71,624379.35,1236640.92,95194.15,0.00,0.00,0.00,1945434.07,2040628.21,26717.34,0.00,3776.28,30493.61,0.00,,0.00,0.00,0.00,63582.89,63582.89,485595.27,549178.16,0.00,549178.16,3856940.91,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2019,4
769323.64,0.00,0.00,32440.22,1583.73,30856.49,0.00,54020.81,17710.41,871911.34,0.00,0.00,0.00,0.00,549517.33,66290.23,47220.04,568587.52,0.00,267344.57,0.00,0.00,0.00,835932.09,0.00,0.00,0.00,217931.99,0.00,179561.77,397493.76,2105337.20,0.00,0.00,0.00,21751.71,0.00,0.00,19508.70,15040.27,2263.50,75520.92,0.00,270184.50,126472.16,530741.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491240.21,491240.21,0.00,,7.29,0.00,7.29,539443.19,539450.48,627240.32,1166690.79,83335.58,1083355.21,2105337.20,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2015,2
773710.49,102201.32,0.00,145453.07,3421.39,142031.68,0.00,148087.05,40076.63,1206107.18,0.00,0.00,0.00,0.00,3010916.54,177540.17,282377.34,2906079.36,0.00,253824.40,0.00,0.00,0.00,3159903.76,0.00,0.00,0.00,144642.49,0.00,271076.89,415719.38,4781730.32,0.00,0.00,0.00,63189.70,0.00,0.00,35471.02,45805.94,18964.66,59243.57,0.00,323626.71,288310.59,834612.19,0.00,0.00,0.00,0.00,0.00,0.00,332118.98,0.00,1781217.29,2113336.27,0.00,,6.90,0.00,6.90,368451.18,368458.08,1532322.83,1900780.91,66999.05,1833781.86,4781730.32,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2018,3
774767.00,,2980.00,475420.00,28800.00,449600.00,88602.00,71895.00,1073.00,1385937.00,198166.00,27173.00,,225339.00,957167.00,263118.00,320085.00,900200.00,1267.00,106022.00,36282.00,386675.00,128166.00,1302280.00,,,,,,1233921.00,1233921.00,4147477.00,168042.00,,,570058.00,42217.00,53370.00,95844.00,47850.00,25124.00,43968.00,,685337.00,231234.00,1963044.00,711366.00,,,243647.00,336468.00,1291481.00,-127538.00,,501746.00,374208.00,,,561.00,,561.00,685909.00,686470.00,-167726.00,518744.00,,518744.00,4147477.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1996,3
779268.74,0.00,0.00,91337.92,452.07,90885.85,59807.86,27931.07,50192.88,1008086.40,0.00,0.00,895.93,895.93,296840.65,115224.03,164262.03,247802.65,0.00,380003.44,12202.22,0.00,0.00,640008.31,0.00,0.00,0.00,84575.58,0.00,2971604.67,3056180.26,4705170.89,236633.50,0.00,0.00,34140.56,57000.19,0.00,51153.61,47088.00,505.02,112512.84,0.00,353427.86,771607.68,1664069.26,193496.96,0.00,0.00,0.00,2240125.00,2433621.96,0.00,0.00,53243.44,53243.44,0.00,,0.00,0.00,0.00,370590.28,370590.28,183645.95,554236.23,0.00,554236.23,4705170.89,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2023,2
