AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
25620.54,3372.14,2476.13,945.82,6794.09,575.66,6218.57,953.90,7748.13,201.78,,159.11,360.89,375.80,,815.68,1191.49,93.95,,471.53,565.48,2415.15,101.29,128.26,2077.33,47260.35,,257.72,257.72,19562.47,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16055,I,2,2,1992,4
25672.00,2969.00,2783.00,1372.00,7124.00,1774.00,2058.00,979.00,4811.00,4035.00,3044.00,283.00,7362.00,7736.00,57.00,,7793.00,1462.00,,,1462.00,1855.00,86.00,,100.00,57631.00,605.00,761.00,1366.00,31859.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1992,4
25684.00,1536.00,1782.00,511.00,3829.00,264.00,1333.00,155.00,1752.00,1111.00,974.00,125.00,2210.00,3293.00,22.00,464.00,3779.00,442.00,2.00,,444.00,1385.00,3.00,139.00,-89.00,39274.00,5.00,133.00,138.00,13679.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10221,P,3,3,2001,1
25707.00,,,,,649.00,1046.00,1024.00,2719.00,,1052.00,,1052.00,,,146.00,146.00,,,,,3342.00,8.00,28.00,,34195.00,909.00,284.00,1193.00,8488.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1997,1
25721.00,2341.00,403.00,271.00,3015.00,749.00,77.00,341.00,1167.00,404.00,242.00,1443.00,2089.00,1706.00,31.00,1603.00,3340.00,219.00,,63.00,282.00,3164.00,62.00,1.00,,39591.00,330.00,420.00,750.00,13870.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2005,2
25735.00,2985.00,2685.00,1581.00,7251.00,1738.00,2298.00,847.00,4883.00,3697.00,2778.00,318.00,6793.00,8120.00,44.00,,8164.00,696.00,,,696.00,1472.00,84.00,1250.00,86.00,57745.00,606.00,725.00,1331.00,31924.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1992,3
25743.46,,,,,990.90,649.02,264.64,1904.56,,697.15,,697.15,,686.51,,686.51,,5.55,,5.55,14730.86,,,15.11,43902.23,,119.03,119.03,18143.66,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2008,4
25863.00,6026.00,4076.00,389.00,10491.00,13138.00,6257.00,1807.00,21202.00,1117.00,2266.00,,3383.00,36397.00,377.00,1958.00,38732.00,3042.00,101.00,,3143.00,1997.00,21.00,2140.00,249.00,107686.00,239.00,226.00,465.00,81574.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,1991,4
25880.53,2479.84,32.29,0.00,2512.13,0.00,0.00,1568.64,1568.64,0.00,527.22,1748.69,2275.90,1791.00,0.00,134.17,1925.17,0.00,0.00,103.07,103.07,6840.27,58.66,0.00,0.00,41390.93,0.00,226.55,226.55,15510.39,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2017,4
25890.04,2510.02,1035.34,842.02,4387.39,175.54,3067.07,778.06,4020.66,182.99,,973.20,1156.19,398.92,,775.59,1174.51,57.91,,261.20,319.11,2229.76,114.52,53.72,2497.72,41998.15,,154.53,154.53,13610.39,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16055,I,2,2,1990,2
25920.00,4736.00,1543.00,463.00,6742.00,2676.00,75.00,610.00,3361.00,1461.00,1622.00,,3083.00,5672.00,14.00,,5686.00,170.00,4.00,,174.00,2343.00,40.00,275.00,,48313.00,549.00,140.00,689.00,22393.00,20355,US,US Airways Inc.,US,US Airways Inc.,12041,L,3,3,2001,1
25956.00,1642.00,1542.00,132.00,3316.00,410.00,1501.00,413.00,2324.00,2565.00,2671.00,188.00,5424.00,4109.00,176.00,381.00,4666.00,1113.00,22.00,,1135.00,3483.00,14.00,11.00,453.00,46982.00,28.00,172.00,200.00,20573.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10219,A,3,3,1991,1
25974.00,3237.00,126.00,28.00,3391.00,3322.00,206.00,1398.00,4926.00,2529.00,169.00,147.00,2845.00,1820.00,33.00,31.00,1884.00,1013.00,5.00,0.00,1018.00,3673.00,3.00,35.00,236.00,45087.00,403.00,699.00,1102.00,18877.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2014,4
25992.53,2570.25,33.13,0.00,2603.38,0.00,0.00,1597.05,1597.05,0.00,472.59,1674.05,2146.64,1946.94,0.00,140.14,2087.08,0.00,0.00,93.61,93.61,8366.07,55.11,0.00,0.00,43151.44,0.00,209.97,209.97,17158.91,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2017,3
26022.00,3103.00,3299.00,1703.00,8105.00,2213.00,1639.00,993.00,4845.00,4450.00,3400.00,474.00,8324.00,9238.00,66.00,,9304.00,1378.00,,,1378.00,1736.00,81.00,,131.00,61757.00,910.00,921.00,1831.00,35604.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1992,1
26023.77,2447.99,1509.36,835.68,4793.02,392.24,4044.40,816.43,5253.07,140.95,,811.12,952.07,344.65,,662.03,1006.68,23.35,,190.41,213.76,2097.72,131.75,43.81,2750.34,43423.49,,157.51,157.51,14649.39,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,06048,D,2,2,1990,1
26054.00,,,,,485.00,1029.00,396.00,1910.00,,15033.00,,15033.00,,2461.00,,2461.00,,1746.00,,1746.00,4908.00,866.00,622.00,19699.00,76253.00,216.00,2738.00,2954.00,30500.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1997,1
26133.36,,,,,1589.85,325.99,493.10,2408.94,,704.57,,704.57,,665.72,,665.72,,,,,3044.45,,,69.24,33148.37,,122.09,122.09,6945.77,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2010,2
26148.00,,,,,602.00,1068.00,429.00,2099.00,,14844.00,,14844.00,,2671.00,,2671.00,,2209.00,,2209.00,3929.00,830.00,604.00,17911.00,74109.00,230.00,2634.00,2864.00,30050.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1996,4
26161.00,,,,,309.00,1232.00,1084.00,2625.00,,1162.00,,1162.00,,,174.00,174.00,,,,,3064.00,8.00,33.00,,34506.00,967.00,312.00,1279.00,8345.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1998,1
26168.00,4566.00,1642.00,359.00,6567.00,2724.00,77.00,627.00,3428.00,1631.00,1839.00,,3470.00,5375.00,10.00,,5385.00,168.00,4.00,,172.00,2429.00,32.00,299.00,,48114.00,9.00,155.00,164.00,21946.00,20355,US,US Airways Inc.,US,US Airways Inc.,12041,L,3,3,2001,2
26175.00,2636.00,903.00,301.00,3840.00,625.00,306.00,193.00,1124.00,830.00,470.00,4773.00,6073.00,1404.00,23.00,1323.00,2750.00,531.00,12.00,105.00,648.00,5134.00,,,,46696.00,193.00,759.00,952.00,20521.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2009,4
26200.71,2044.96,1866.21,1217.44,5128.60,796.48,3909.37,893.62,5599.47,97.01,,,97.01,367.41,,2255.22,2622.64,45.80,,594.86,640.66,3058.91,56.16,48.24,-1.63,43671.79,,221.01,221.01,17472.70,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16056,A,2,2,1995,1
26314.59,0.00,0.00,0.00,0.00,3994.48,29.86,258.79,4283.13,0.00,-878.59,0.00,-878.59,0.00,1141.00,0.00,1141.00,0.00,0.00,0.00,0.00,647.75,0.00,0.00,797.08,32380.35,0.00,75.37,75.37,5268.68,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2024,1
26340.00,2915.00,2676.00,1522.00,7113.00,1878.00,1796.00,889.00,4563.00,3928.00,2988.00,312.00,7228.00,8225.00,65.00,,8290.00,820.00,,,820.00,1547.00,83.00,1250.00,96.00,58670.00,535.00,805.00,1340.00,32234.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1993,1
26343.00,2429.00,123.00,15.00,2567.00,2505.00,144.00,1147.00,3796.00,2115.00,128.00,112.00,2355.00,1594.00,28.00,18.00,1640.00,602.00,2.00,0.00,604.00,3688.00,2.00,61.00,23.00,41776.00,321.00,374.00,695.00,15410.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2012,3
26345.00,,,,,249.00,1129.00,1099.00,2477.00,,1327.00,,1327.00,,,199.00,199.00,,,,,3275.00,7.00,31.00,,35229.00,1268.00,300.00,1568.00,8884.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1998,2
26391.17,3620.93,1369.58,533.44,5523.95,1149.22,2489.19,553.56,4191.97,0.00,0.00,0.00,0.00,843.03,0.00,0.00,843.03,0.00,0.00,0.00,0.00,3210.92,1.93,896.59,857.89,42003.62,0.00,86.17,86.17,14754.56,20415,NA,North American Airlines,NA,North American Airlines,16730,L,2,2,2013,3
26423.20,5888.10,1633.41,743.47,8264.98,47.67,6011.77,790.74,6850.18,786.18,,430.82,1217.00,1376.54,,1587.06,2963.60,749.58,,21.94,771.52,2786.59,44.44,52.32,,49596.63,,222.81,222.81,23173.43,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16056,A,2,2,1999,2
26521.41,2934.95,1798.10,1112.03,5845.08,50.80,5121.21,809.58,5981.59,643.96,,329.85,973.82,1942.32,,1685.92,3628.24,553.43,,24.61,578.04,3404.71,35.48,33.52,,47173.77,,171.89,171.89,20652.35,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16056,A,2,2,1996,1
26540.00,,,,,378.00,1099.00,997.00,2474.00,,797.00,,797.00,,,123.00,123.00,,,,,3127.00,11.00,28.00,,34295.00,905.00,290.00,1195.00,7755.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1996,2
26558.05,3439.44,1579.88,1636.17,6655.50,2553.95,821.17,617.00,3992.12,1702.90,473.08,2383.48,4559.47,1538.18,52.14,3731.08,5321.40,223.39,0.60,1796.50,2020.49,4796.67,10.00,967.55,676.28,56683.10,484.23,641.35,1125.57,29448.76,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3,3,2011,1
26564.00,2967.00,121.00,30.00,3118.00,3117.00,193.00,1258.00,4568.00,2342.00,154.00,143.00,2639.00,1703.00,27.00,27.00,1757.00,709.00,2.00,0.00,711.00,3334.00,3.00,33.00,191.00,43853.00,330.00,605.00,935.00,17098.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2014,3
26576.00,,,,,363.00,1114.00,1035.00,2512.00,,895.00,,895.00,,,171.00,171.00,,,,,3435.00,6.00,30.00,,34979.00,1010.00,344.00,1354.00,8403.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,1995,2
26633.00,7695.00,3308.00,984.00,11987.00,463.00,69.00,228.00,760.00,884.00,1129.00,,2013.00,7209.00,23.00,,7232.00,373.00,10.00,,383.00,467.00,29.00,6.00,371.00,51525.00,1495.00,149.00,1644.00,24521.00,20355,US,US Airways Inc.,US,USAir,12040,A,3,3,1993,3
26655.98,2074.75,39.38,0.00,2114.13,0.00,0.00,1515.79,1515.79,0.00,405.12,1628.41,2033.53,2038.76,0.00,124.60,2163.37,0.00,0.00,120.93,120.93,6556.08,25.79,0.00,0.00,41344.56,0.00,158.95,158.95,14688.57,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2015,3
26667.00,1884.00,1619.00,1149.00,4652.00,422.00,1376.00,187.00,1985.00,1058.00,698.00,83.00,1839.00,2116.00,21.00,532.00,2669.00,-699.00,-2.00,,-701.00,3854.00,5.00,158.00,-214.00,41133.00,13.00,206.00,219.00,14680.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10221,P,3,3,2002,1
26670.00,4693.00,1415.00,1247.00,7355.00,3284.00,95.00,901.00,4280.00,2103.00,2488.00,,4591.00,4436.00,20.00,,4456.00,275.00,7.00,,282.00,2927.00,51.00,337.00,,53485.00,2285.00,251.00,2536.00,26815.00,20355,US,US Airways Inc.,US,US Airways Inc.,12041,L,3,3,2002,3
26671.00,,,,,504.00,1247.00,740.00,2491.00,,75717.00,,75717.00,,4086.00,,4086.00,,2070.00,,2070.00,24395.00,703.00,4.00,90008.00,231375.00,855.00,4375.00,5230.00,114696.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,2016,1
26717.00,4018.00,1694.00,212.00,5924.00,294.00,566.00,1156.00,2016.00,4018.00,390.00,2294.00,6702.00,1548.00,15.00,1762.00,3325.00,587.00,10.00,244.00,841.00,4757.00,24.00,0.00,0.00,51150.00,139.00,704.00,844.00,24433.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2016,2
26758.59,2920.60,2247.75,773.53,5941.88,691.92,4896.92,1022.17,6611.02,283.34,,189.99,473.33,438.11,,1262.04,1700.15,109.53,,368.14,477.67,3592.03,83.80,33.88,1859.16,47795.41,,263.91,263.91,19177.66,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,06048,D,2,2,1993,3
26778.00,,,,,451.00,982.00,417.00,1850.00,,13698.00,,13698.00,,2538.00,,2538.00,,2199.00,,2199.00,4920.00,890.00,778.00,17097.00,73712.00,225.00,2739.00,2964.00,29837.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1996,3
26835.00,2899.00,118.00,31.00,3048.00,3108.00,161.00,1221.00,4490.00,2372.00,156.00,116.00,2644.00,1705.00,26.00,20.00,1751.00,865.00,3.00,0.00,868.00,3266.00,3.00,48.00,187.00,44064.00,325.00,599.00,924.00,17042.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2013,4
26894.19,2177.55,1797.96,833.77,4809.28,675.11,3609.26,888.64,5173.01,271.42,,184.79,456.21,455.02,,1727.25,2182.26,113.75,,329.06,442.81,2371.87,92.25,61.12,2396.35,45141.04,,261.69,261.69,15850.49,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16055,I,2,2,1993,2
26922.83,1948.84,198.13,425.06,2572.04,726.83,619.52,612.07,1958.41,6241.63,,,6241.63,2416.51,,,2416.51,931.22,,,931.22,2403.86,46.38,741.55,572.29,45303.23,,496.53,496.53,17808.11,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2009,2
26931.67,3035.41,1621.16,989.68,5646.25,64.43,4486.88,829.60,5380.91,587.95,,357.96,945.91,1903.62,,1408.04,3311.65,587.93,,47.51,635.44,2955.09,45.13,65.98,,46117.02,,198.99,198.99,19185.35,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16056,A,2,2,1997,4
26939.45,1947.74,180.01,404.56,2532.30,742.21,618.36,470.41,1830.99,5117.89,,,5117.89,2456.02,0.05,,2456.07,881.54,,,881.54,2427.50,53.73,740.72,602.79,44021.16,,438.20,438.20,16478.93,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2009,1
26962.53,2068.62,31.74,0.00,2100.36,0.00,0.00,1421.33,1421.33,0.00,351.43,1557.29,1908.72,1912.08,0.00,130.87,2042.96,0.00,0.00,124.93,124.93,7081.57,25.06,0.00,0.00,41817.34,0.00,149.89,149.89,14854.81,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2015,2
27084.00,2786.00,2721.00,1125.00,6632.00,1613.00,1461.00,745.00,3819.00,3243.00,2976.00,256.00,6475.00,7731.00,110.00,,7841.00,1354.00,,,1354.00,1702.00,81.00,,87.00,56264.00,570.00,619.00,1189.00,29093.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1990,4
27136.31,1765.06,100.01,217.98,2083.05,0.00,0.32,975.74,976.06,222.84,0.00,0.00,222.84,689.06,0.00,0.00,689.06,42.99,0.00,0.00,42.99,7359.33,22.20,547.81,0.00,39454.46,192.57,182.28,374.84,12318.15,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2013,1
27140.00,2547.00,527.00,350.00,3424.00,818.00,1355.00,97.00,2270.00,164.00,,,164.00,,,403.00,403.00,,,,,2107.00,,,92.00,35657.00,,57.00,57.00,8425.00,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,16932,I,2,2,1993,1
27222.00,1923.00,1940.00,377.00,4240.00,461.00,1558.00,431.00,2450.00,3591.00,2802.00,191.00,6584.00,5661.00,210.00,477.00,6348.00,1371.00,44.00,,1415.00,2817.00,18.00,14.00,652.00,52017.00,52.00,205.00,257.00,24143.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10219,A,3,3,1991,2
27244.00,,,,,509.00,1157.00,973.00,2639.00,,722.00,,722.00,,,130.00,130.00,,,,,3309.00,8.00,30.00,,35343.00,956.00,305.00,1261.00,8099.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1996,1
27328.00,,,,,540.00,1093.00,421.00,2054.00,,16354.00,,16354.00,,2553.00,,2553.00,,865.00,,865.00,5146.00,902.00,618.00,22549.00,81483.00,250.00,2864.00,3114.00,31606.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1997,2
27341.00,2810.00,1944.00,798.00,5552.00,1122.00,1310.00,1265.00,3697.00,5995.00,1764.00,383.00,8142.00,6448.00,55.00,558.00,7061.00,2089.00,-1.00,,2088.00,2256.00,20.00,345.00,207.00,56924.00,8.00,207.00,215.00,29376.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10220,L,3,3,1993,4
27344.00,3889.00,144.00,38.00,4071.00,4266.00,293.00,1580.00,6139.00,3154.00,199.00,173.00,3526.00,2117.00,42.00,35.00,2194.00,870.00,4.00,0.00,874.00,3395.00,3.00,58.00,268.00,49052.00,406.00,774.00,1180.00,21440.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3,3,2015,1
27399.00,6981.00,3544.00,1149.00,11674.00,529.00,82.00,243.00,854.00,755.00,964.00,,1719.00,7223.00,20.00,,7243.00,369.00,10.00,,379.00,472.00,30.00,8.00,335.00,51998.00,1719.00,166.00,1885.00,24264.00,20355,US,US Airways Inc.,US,USAir,12040,A,3,3,1993,2
27587.00,3415.00,2567.00,173.00,6155.00,7628.00,3846.00,684.00,12158.00,499.00,1332.00,,1831.00,9960.00,158.00,1168.00,11286.00,1381.00,46.00,,1427.00,971.00,4.00,13.00,315.00,62005.00,131.00,127.00,258.00,34103.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,1990,4
27599.00,1671.00,117.00,3.00,1791.00,1080.00,51.00,788.00,1919.00,2755.00,0.00,109.00,2864.00,1555.00,0.00,8.00,1563.00,764.00,0.00,0.00,764.00,380.00,2.00,0.00,27.00,37070.00,66.00,96.00,162.00,9445.00,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,16030,L,3,3,2012,1
27679.00,,,,,224.00,1201.00,1086.00,2511.00,,1662.00,,1662.00,,,219.00,219.00,,,,,1533.00,6.00,30.00,,34889.00,969.00,280.00,1249.00,7210.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1999,3
27685.00,,,,,281.00,1369.00,1251.00,2901.00,,1544.00,,1544.00,,,202.00,202.00,,,,,3435.00,6.00,35.00,,37273.00,1156.00,309.00,1465.00,9588.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1998,4
27707.00,5034.00,1320.00,1155.00,7509.00,3873.00,128.00,873.00,4874.00,5617.00,2.00,,5619.00,4195.00,22.00,,4217.00,263.00,8.00,,271.00,2944.00,63.00,415.00,,57257.00,3322.00,316.00,3638.00,29550.00,20355,US,US Airways Inc.,US,US Airways Inc.,12041,L,3,3,2002,4
27708.07,1448.37,84.82,0.00,1533.19,0.00,0.00,1020.02,1020.02,0.00,233.25,1252.25,1485.50,1777.26,0.00,117.91,1895.17,0.00,0.00,75.56,75.56,5562.67,24.11,0.00,0.00,39470.37,0.00,166.08,166.08,11762.30,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3,3,2013,3
27757.00,1438.00,427.00,254.00,2119.00,526.00,268.00,372.00,1166.00,1422.00,1140.00,,2562.00,1668.00,48.00,,1716.00,300.00,,,300.00,1631.00,6.00,129.00,1386.00,39178.00,-34.00,440.00,406.00,10035.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2003,2
27816.00,3334.00,2261.00,168.00,5763.00,6920.00,3423.00,695.00,11038.00,419.00,908.00,,1327.00,8295.00,133.00,1381.00,9809.00,2166.00,72.00,,2238.00,984.00,12.00,15.00,316.00,59607.00,141.00,148.00,289.00,31475.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,1991,1
27861.00,3540.00,434.00,337.00,4311.00,433.00,1414.00,387.00,2234.00,4087.00,237.00,77.00,4401.00,4524.00,275.00,410.00,5209.00,847.00,48.00,,895.00,1893.00,17.00,68.00,450.00,47640.00,71.00,230.00,301.00,19329.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,10219,A,3,3,1990,1
27866.33,2614.92,1225.89,1096.22,4937.03,356.43,1382.88,783.72,2523.02,70.41,154.47,2694.24,2919.12,630.17,2.02,915.62,1547.80,,,581.66,581.66,3831.93,16.39,,149.97,45734.73,1226.85,134.63,1361.48,17718.43,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2,2,1990,4
27897.00,,,,,393.00,1291.00,698.00,2382.00,,14770.00,,14770.00,,2497.00,,2497.00,,1450.00,,1450.00,6502.00,1186.00,590.00,22878.00,84116.00,196.00,3768.00,3964.00,33341.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1999,1
27908.43,1223.91,376.85,684.95,2285.71,160.61,447.80,302.36,910.77,63.92,66.46,1701.53,1831.91,17702.53,,1011.22,18713.75,,,234.45,234.45,557.15,4.58,,56.02,53134.33,590.78,40.78,631.56,25169.88,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,2,2,1992,1
27960.02,2086.69,874.39,921.80,3882.88,789.46,1253.94,497.71,2541.12,267.61,,216.44,484.05,483.34,,219.01,702.35,120.84,,271.95,392.78,3738.63,132.71,307.61,908.15,41310.02,,259.73,259.73,12441.85,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,06048,D,2,2,1991,4
27975.00,2485.00,366.00,227.00,3078.00,-69.00,826.00,370.00,1127.00,481.00,256.00,3280.00,4017.00,1204.00,31.00,1268.00,2503.00,155.00,,80.00,235.00,1872.00,68.00,,,41705.00,394.00,436.00,830.00,13730.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2007,3
28064.00,,,,,486.00,1152.00,1205.00,2843.00,,876.00,,876.00,,,150.00,150.00,,,,,3584.00,7.00,31.00,,36837.00,957.00,325.00,1282.00,8773.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,1995,4
28066.98,0.00,0.00,0.00,0.00,1803.48,40.05,480.14,2323.66,99.36,878.33,0.00,977.69,0.00,935.20,0.00,935.20,0.00,0.00,0.00,0.00,3173.43,0.00,0.00,62.08,35677.99,0.00,138.96,138.96,7548.93,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2010,4
28071.00,,,,,604.00,838.00,1213.00,2655.00,,1170.00,,1170.00,,,148.00,148.00,,,,,2849.00,8.00,45.00,,35850.00,617.00,287.00,904.00,7779.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1997,4
28098.98,5389.13,1603.45,788.60,7781.18,58.04,5644.46,371.56,6074.06,940.85,,456.02,1396.87,1729.67,,1426.80,3156.47,853.39,,23.93,877.33,2922.29,55.63,43.80,,50702.62,,296.01,296.01,22603.64,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,16056,A,2,2,1999,4
28125.00,3526.00,1579.00,188.00,5293.00,239.00,492.00,1101.00,1832.00,3670.00,401.00,2529.00,6599.00,1699.00,15.00,1061.00,2775.00,560.00,11.00,395.00,966.00,4981.00,24.00,0.00,0.00,51331.00,128.00,607.00,735.00,23205.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2015,2
28127.00,4971.00,2002.00,730.00,7703.00,1425.00,3261.00,1410.00,6096.00,5724.00,2550.00,277.00,8551.00,9338.00,81.00,,9419.00,482.00,,,482.00,3474.00,51.00,460.00,13599.00,79350.00,616.00,772.00,1388.00,37624.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,1998,2
28172.00,,,,,562.00,1153.00,382.00,2097.00,,18094.00,,18094.00,,3032.00,,3032.00,,2370.00,,2370.00,6740.00,927.00,605.00,20729.00,86056.00,215.00,3075.00,3290.00,37155.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16195,L,3,3,1997,3
28219.00,,,,,246.00,1293.00,1199.00,2738.00,,1403.00,,1403.00,,,189.00,189.00,,,,,3616.00,8.00,35.00,,37606.00,1090.00,308.00,1398.00,9387.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,1998,3
28242.00,2674.00,420.00,160.00,3254.00,204.00,168.00,379.00,751.00,489.00,226.00,1602.00,2317.00,984.00,37.00,1391.00,2412.00,351.00,,116.00,467.00,3320.00,65.00,,,41690.00,163.00,699.00,862.00,13448.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2009,2
28251.00,2632.00,455.00,660.00,3747.00,1075.00,108.00,361.00,1544.00,562.00,403.00,1730.00,2695.00,1895.00,26.00,2076.00,3997.00,295.00,,81.00,376.00,3532.00,87.00,1.00,,45314.00,545.00,539.00,1084.00,17063.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2004,4
28287.00,2531.00,500.00,272.00,3303.00,1043.00,98.00,403.00,1544.00,483.00,225.00,1667.00,2375.00,1764.00,32.00,1989.00,3785.00,355.00,,225.00,580.00,2517.00,71.00,1.00,,43379.00,458.00,458.00,916.00,15092.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2005,4
