SALARIES_MGT,SALARIES_FLIGHT,SALARIES_MAINT,SALARIES_TRAFFIC,SALARIES_OTHER,SALARIES,BENEFITS_PERSONNEL,BENEFITS_PENSIONS,BENEFITS_PAYROLL,BENEFITS,SALARIES_BENEFITS,AIRCRAFT_FUEL,MAINT_MATERIAL,FOOD,OTHER_MATERIALS,MATERIALS_TOTAL,ADVERTISING,COMMUNICATION,INSURANCE,OUTSIDE_EQUIP,COMMISIONS_PAX,COMMISSIONS_CARGO,OTHER_SERVICES,SERVICES_TOTAL,LANDING_FEES,RENTALS,DEPRECIATION,AMORTIZATION,OTHER,TRANS_EXPENSE,OP_EXPENSE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1363.0,12287.0,4910.0,2033.0,579.0,21172.0,3388.0,3100.0,1647.0,8135.0,29307.0,62400.0,12884.0,781.0,885.0,76950.0,1150.0,758.0,1699.0,-24.0,634.0,43.0,6462.0,10045.0,6906.0,3058.0,8779.0,180.46,6454.0,449.31,141499.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2010,3
1365.0,260705.0,113543.0,202564.0,109430.0,687607.0,42916.0,166885.0,46036.0,255837.0,943444.0,265832.0,60661.0,82178.0,20899.0,429570.0,14658.0,20440.0,10845.0,18145.0,192637.0,1031.0,131467.0,389223.0,47807.0,268015.0,96411.0,20911.0,1967.0,79266.0,2276614.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1995,2
1365.68,55160.46,10133.9,2561.27,16322.34,85543.66,6479.14,26657.23,7874.58,41010.95,126554.61,109454.78,15356.8,1878.46,2714.25,129404.29,6751.38,2663.93,2353.97,1021.28,0.0,0.0,20360.36,33150.91,23820.19,8815.75,41501.62,2456.14,25724.8,0.0,391428.3,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2021,2
1366.0,83223.0,17557.0,38716.0,11519.0,152381.0,9593.0,51022.0,12419.0,73034.0,225415.0,212999.0,8889.0,30329.0,2082.0,254299.0,6586.0,30029.0,7585.0,15948.0,13030.0,860.0,58439.0,132477.0,9408.0,17903.0,40248.0,1703.0,10525.0,85055.0,777033.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2005,3
1369.02,13328.07,5251.61,1097.62,690.91,21737.23,3426.34,2847.06,1702.78,7976.17,29713.41,84005.84,16870.27,739.04,987.55,102602.7,1220.16,741.36,1811.58,-0.85,634.0,43.0,7623.63,11395.88,7083.57,2513.79,10675.7,180.46,7693.55,449.31,171678.59,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2011,3
1369.75,75616.31,13981.72,3120.09,15280.45,109368.32,9852.09,28166.51,-4572.36,33446.24,142814.56,164135.23,16887.8,1847.58,2751.97,185622.58,10456.08,2893.59,2130.83,4520.82,0.0,0.0,26056.02,46057.34,19030.37,10004.09,41848.81,3990.34,39914.44,0.0,489282.53,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2022,1
1372.14,22572.7,4626.17,10703.74,7783.49,47058.24,3252.26,14789.05,3262.88,21304.18,68362.42,72463.25,2496.31,4900.9,1493.25,81353.7,2137.34,1034.44,2325.2,24952.76,3688.96,43.0,25938.79,60077.49,5488.94,32323.75,8410.5,4933.19,1531.01,2133.42,264614.4,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2010,2
1372.21,20725.4,4458.77,10001.04,5365.86,41923.29,2860.39,14406.46,2917.55,20184.4,62107.69,48611.83,1992.14,4927.39,1427.29,56958.65,4107.62,891.69,2094.62,22352.94,2556.77,0.0,24488.23,56491.86,5812.89,33389.44,6951.07,4937.03,2893.98,1829.97,231372.58,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2009,2
1374.0,222740.0,101379.0,185283.0,128573.0,639349.0,41202.0,147597.0,49676.0,238475.0,877824.0,285823.0,65592.0,75334.0,25029.0,451778.0,20740.0,27083.0,6734.0,19369.0,181415.0,8114.0,129196.0,392651.0,34767.0,167909.0,101457.0,17803.0,22893.0,74522.0,2141604.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1991,4
1376.59,19856.04,2543.15,6251.1,10243.87,40270.74,3935.5,9462.22,2274.47,15672.19,55942.94,44562.6,1075.34,6139.96,1392.52,53170.41,3372.75,1378.87,670.93,15411.49,1138.83,204.11,24707.68,46884.66,3768.6,17217.19,8909.67,1507.18,2271.11,1171.68,190843.43,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2019,3
1377.41,5399.2,3100.66,3545.98,2566.9,15990.14,1621.3,3450.89,1176.75,6248.94,22239.08,15860.08,2697.05,1569.53,753.48,20880.12,1816.0,3729.35,1178.04,8934.34,4331.33,93.0,9368.72,29450.79,1565.42,20487.64,1218.44,180.46,4588.39,59.78,100489.66,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2000,3
1379.0,219279.0,95675.0,192566.0,96470.0,605369.0,38839.0,148588.0,41280.0,228707.0,834076.0,299176.0,47034.0,82102.0,21269.0,449581.0,20899.0,37923.0,6232.0,12701.0,183759.0,12889.0,118290.0,392693.0,40837.0,173981.0,99095.0,18648.0,19178.0,61341.0,2089430.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1992,3
1386.0,247463.0,84506.0,225910.0,118669.0,677934.0,44952.0,89200.0,45061.0,179213.0,857147.0,356592.0,83315.0,109520.0,39755.0,589182.0,41546.0,49968.0,6069.0,28256.0,203435.0,933.0,183387.0,513594.0,48687.0,161636.0,152263.0,21805.0,47563.0,23799.0,2415676.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1991,4
1388.91,88034.51,7165.53,21196.82,23400.07,141185.85,14624.72,33155.99,10899.16,58679.86,199865.71,159737.61,4859.26,9285.36,3071.84,176954.07,3251.43,726.81,1969.18,32906.01,1888.43,0.0,74700.58,115442.44,13707.22,26550.17,35285.59,4492.1,5310.6,223.36,577831.27,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3.0,3.0,2024,2
1389.31,25106.55,2885.98,445.17,2592.4,32419.41,1542.37,6856.06,1386.01,9784.43,42203.84,43892.65,4706.97,51.37,421.83,49072.81,662.6,1580.47,592.39,2484.83,26.91,0.0,29060.53,34407.72,4603.37,9073.2,7722.97,3367.58,4816.14,0.0,155267.64,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2021,4
1390.41,25255.45,5046.92,9629.91,4975.38,46298.07,4480.89,15242.15,4711.01,24434.06,70732.13,111977.28,3255.12,7695.14,1886.18,124813.72,4441.03,1979.01,1531.71,36014.51,6109.93,168.2,31611.1,81855.49,4972.25,23515.19,11462.81,1960.24,3601.49,1627.1,324540.41,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2013,1
1392.34,22457.45,4302.9,9474.29,6652.67,44279.66,3557.71,13533.0,2713.85,19804.56,64084.22,100960.98,2015.0,6344.85,1675.47,110996.3,2723.95,1588.09,1971.1,26410.69,5892.19,60.59,26711.81,65358.44,5702.31,26843.95,10540.35,3111.89,2767.8,1796.6,291201.85,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2011,3
1394.0,7291.0,3064.0,1779.0,312.0,13840.0,2550.0,3699.0,1038.0,7287.0,21127.0,37225.0,7589.0,649.0,634.0,46097.0,1302.0,553.0,1188.0,355.0,634.0,43.0,3638.0,7036.0,3804.0,2190.0,6300.0,180.46,5498.0,449.31,92052.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2008,4
1394.0,74716.0,12318.0,15977.0,48858.0,153263.0,16332.0,52180.0,11024.0,79536.0,232799.0,454539.0,13524.0,32801.0,5490.0,506354.0,3757.0,18523.0,4007.0,34004.0,21609.0,501.0,79599.0,162000.0,18094.0,19697.0,39189.0,13481.0,3579.0,11308.0,1006501.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2008,2
1394.33,62552.67,24740.63,4447.2,20397.77,113532.61,12346.3,54927.49,11503.89,78777.68,192310.29,175850.78,20540.92,2934.66,4437.23,203763.58,7561.54,3551.44,2661.7,860.5,0.0,0.0,32855.43,47490.62,19447.89,12843.3,52958.85,3378.6,54894.69,0.0,587087.82,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2023,4
1396.46,18496.36,2737.65,9433.23,6433.44,38497.15,3023.08,9468.44,2163.47,14654.99,53152.14,71877.19,2092.53,5028.86,1370.39,80368.97,3716.31,1476.54,2773.85,17122.48,2649.13,12.93,23195.94,50947.18,2869.17,28053.08,7099.29,4113.95,2487.76,1134.29,230225.81,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2007,3
1397.69,27795.31,5256.98,9942.22,9255.79,53647.98,4896.17,15537.6,4229.67,24663.44,78311.43,114465.5,3069.17,8929.59,1968.02,128432.28,3654.21,2538.06,1421.3,38032.36,5209.71,258.7,32300.43,83414.75,5816.19,24715.63,13825.15,2327.29,2086.73,3729.54,342658.98,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2014,2
1398.0,82743.0,26609.0,36372.0,11569.0,158691.0,9924.0,57378.0,12947.0,80249.0,238940.0,118469.0,11248.0,22881.0,3264.0,155862.0,6028.0,6191.0,5552.0,14553.0,17118.0,698.0,71436.0,121576.0,13888.0,44417.0,32576.0,5071.0,-5015.0,71042.0,678357.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2004,2
1398.21,373520.13,111207.48,89217.35,60354.46,635697.62,53273.56,187645.99,49366.33,290285.87,925983.49,661714.04,75707.76,75277.22,11495.18,824194.2,12557.33,51782.49,8858.69,97111.36,42997.41,566.12,228990.37,442863.76,59986.84,221449.92,123536.18,16435.96,96155.5,459086.77,3169692.61,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2015,2
1398.86,15841.88,2399.58,9430.36,9628.98,38699.66,1577.28,13285.8,2918.24,17781.32,56480.98,29735.36,1409.45,2719.81,1415.06,35279.67,4008.31,923.48,3432.57,10783.62,1074.95,0.12,15098.82,35321.87,2336.01,28694.12,1771.44,68.27,2100.16,3285.31,165337.82,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2004,2
1399.84,15426.32,2258.49,9323.34,6969.47,35377.45,1649.55,14248.46,2558.81,18456.82,53834.27,32317.06,1110.73,3045.69,1272.15,37745.63,2403.48,867.53,3469.74,11457.76,1361.67,0.66,14886.43,34447.27,2302.7,27850.74,2360.28,83.23,1906.54,6715.1,167245.75,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2004,3
1400.0,55151.0,11353.0,34895.0,28701.0,131500.0,11357.0,42979.0,8338.0,62674.0,194174.0,331340.0,9779.0,16997.0,10268.0,368384.0,7157.0,10198.0,3176.0,13744.0,16753.0,502.0,71018.0,122548.0,13237.0,27653.0,26042.0,6001.0,11192.0,176134.0,945365.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2011,4
1400.48,62561.27,16097.68,3686.22,16094.61,99840.26,12052.42,30319.34,8119.43,50491.18,150331.44,257286.69,19719.69,2758.08,3841.12,283605.58,8977.29,2967.45,2476.03,1736.5,0.0,0.0,32351.46,48508.72,22363.54,10453.85,44858.19,3812.62,37345.42,0.0,601279.37,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2022,2
1401.0,356695.0,152338.0,253275.0,195259.0,958968.0,71494.0,253970.0,65796.0,391260.0,1350228.0,434747.0,86085.0,85563.0,29270.0,635665.0,5190.0,31596.0,6392.0,89603.0,126524.0,-713.0,261881.0,520473.0,60833.0,269580.0,147969.0,29023.0,34300.0,220271.0,3268342.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2001,2
1401.24,16060.27,2599.27,9765.57,6317.16,36143.51,2202.4,11624.4,2546.07,16372.87,52516.38,49891.26,1062.4,4209.82,1129.33,56292.81,3456.82,1157.88,3755.4,11319.38,1717.37,4.77,12700.45,34112.07,2315.97,27732.17,2359.99,4162.06,1965.33,567.21,182023.99,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2005,3
1401.24,24980.45,127.15,267.57,13347.47,40123.88,2100.95,6303.55,4130.19,12534.69,52658.57,115470.8,8043.12,713.1,1314.49,125541.51,718.08,3953.55,2060.68,2045.71,265.58,0.0,20622.44,29666.03,6957.09,41582.21,1640.59,3905.93,19361.81,0.0,281313.73,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2013,1
1402.14,25197.0,5187.12,9379.91,4606.14,45772.32,4647.59,15327.92,4036.44,24011.95,69784.27,106424.08,2334.7,7670.03,1920.22,118349.04,3662.7,2096.18,1556.99,34314.13,6679.19,207.08,28909.95,77426.23,5185.31,24069.3,11597.77,2011.8,1841.42,1611.84,311876.96,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2013,2
1407.0,98176.0,12342.0,27171.0,29646.0,168742.0,10884.0,39500.0,9262.0,59646.0,228388.0,99377.0,10822.0,13266.0,5471.0,128936.0,4963.0,3973.0,-767.0,23420.0,8774.0,246.0,58463.0,99072.0,8091.0,21820.0,35459.0,5831.0,7400.0,34806.0,569803.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2016,4
1409.29,19367.53,2767.24,9022.45,6109.53,38676.05,3191.99,6651.53,2567.3,12410.83,51086.88,81979.78,2681.67,5384.12,1593.67,91639.24,1562.89,1138.95,2563.65,18738.42,2588.36,-4.48,23802.79,50390.57,2990.84,26971.77,7766.32,4124.13,679.42,805.49,236454.64,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2007,4
1409.61,56736.0,4595.55,1701.48,5673.74,70116.39,15194.63,11064.99,4150.81,30410.43,100526.82,136592.71,3315.53,1603.07,1876.85,143388.16,1725.86,1487.09,1263.98,9319.28,462.57,0.0,65990.97,80249.75,13913.42,99132.01,14401.17,271.61,31486.93,0.0,483369.86,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2018,3
1411.0,225528.0,97885.0,189566.0,110704.0,625094.0,43464.0,162282.0,44275.0,250021.0,875115.0,284309.0,44413.0,79886.0,23669.0,432277.0,2758.0,33894.0,6234.0,18566.0,186985.0,15286.0,113601.0,377324.0,39696.0,185068.0,110084.0,19000.0,36875.0,62120.0,2137559.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1992,4
1411.36,21247.53,4399.02,10372.52,6919.42,44349.85,2957.04,13586.27,2814.84,19358.15,63708.0,60906.73,2159.07,5046.58,1349.78,69462.17,2433.96,883.24,2503.18,29751.99,2663.97,-2.19,26257.63,64491.77,5663.41,30078.77,7294.82,4931.38,3285.39,1743.17,250658.87,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2009,3
1412.0,84141.0,18811.0,37769.0,8693.0,150826.0,8697.0,53065.0,12408.0,74170.0,224996.0,136832.0,8287.0,34076.0,2889.0,182084.0,6054.0,21781.0,9113.0,17209.0,18287.0,805.0,49594.0,122843.0,8963.0,15540.0,40278.0,3258.0,-2329.0,68224.0,663857.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2004,3
1415.0,54861.0,15609.0,10231.0,6732.0,88848.0,7806.0,30685.0,7140.0,45631.0,134479.0,77246.0,5817.0,35994.0,3248.0,122305.0,3708.0,3836.0,7204.0,7190.0,12593.0,752.0,51548.0,86831.0,3738.0,12544.0,37728.0,3045.0,39091.0,49851.0,489612.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2003,4
1416.28,33458.29,6671.2,20307.63,16204.08,78057.49,9296.28,13099.99,7298.23,29694.5,107751.99,86620.12,2990.2,2667.29,3644.69,95922.31,8383.26,2063.89,4973.47,11449.73,634.0,43.0,36706.14,63576.5,11989.51,31920.41,20883.21,3439.8,11393.92,1564.57,348442.22,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2005,1
1416.62,75094.06,17262.63,4073.07,15812.02,113658.4,10720.94,34229.55,9216.1,54166.59,167824.99,189543.57,16369.34,2515.2,4332.63,212760.74,9071.98,3403.26,2635.67,6967.84,0.0,0.0,33460.37,55539.12,18109.48,12102.62,50401.53,3732.14,31077.23,0.0,551547.86,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2023,1
1419.76,16333.27,2539.8,9851.99,7300.08,37444.9,1756.68,14099.45,3452.5,19308.62,56753.53,27387.07,1263.21,2754.77,1319.14,32724.19,2689.33,921.8,3327.86,9750.83,892.61,0.05,14997.69,32580.17,2302.09,29746.1,1466.37,138.77,1591.07,3852.5,161154.78,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2004,1
1422.14,22672.38,4205.6,9395.06,6471.09,44166.26,3742.57,11373.98,2737.97,17854.51,62020.77,96481.15,2649.62,5826.74,1329.17,106286.67,3588.42,1601.84,1860.08,33148.96,5204.07,57.99,26239.66,71701.02,5956.42,23981.36,11017.12,3075.86,3722.07,2256.46,290017.75,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2011,4
1423.93,407760.86,55666.32,212084.64,336743.35,1013679.1,81074.08,266493.15,67768.2,415335.43,1429014.53,551193.64,49077.01,53399.36,28873.08,682543.08,24342.53,15039.39,8089.16,196923.83,41626.5,9.79,376538.78,662569.98,113312.39,237445.19,195344.28,242875.81,46947.63,1238670.77,4848723.66,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2016,2
1424.22,23365.24,4763.97,9890.67,5097.59,44541.69,3744.09,16041.82,4361.85,24147.76,68689.44,104288.01,2185.78,6003.07,1563.55,114040.41,4493.46,1671.18,2539.65,31322.31,5698.24,138.72,28927.55,74791.12,5954.02,25481.51,11273.73,3589.64,3392.72,2053.73,309266.3,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2012,1
1429.21,256551.61,73444.08,75770.64,75193.38,482388.91,40623.5,119619.04,28431.84,188674.37,671063.29,498490.84,53782.18,49562.8,7184.86,609020.69,5529.57,21584.42,3430.31,96021.08,12968.11,0.0,169209.29,308742.77,40135.87,140900.65,77471.83,4514.47,22363.17,5351.03,1879563.77,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2023,4
1431.0,287374.0,122034.0,219025.0,119881.0,749745.0,46067.0,160020.0,46523.0,252610.0,1002355.0,303975.0,67412.0,75953.0,24126.0,471466.0,18827.0,22497.0,15213.0,19903.0,176691.0,971.0,116383.0,370485.0,48599.0,247177.0,111113.0,18385.0,26276.0,90518.0,2386374.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1996,1
1432.0,63788.0,15878.0,29488.0,15053.0,125639.0,10733.0,33297.0,9341.0,53371.0,179010.0,50168.0,6603.0,23519.0,6709.0,86999.0,4002.0,16015.0,8192.0,14277.0,13217.0,539.0,36432.0,92674.0,5128.0,26643.0,30599.0,2852.0,8172.0,3230.0,435307.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2002,1
1440.84,12617.69,4981.36,5826.38,5787.51,30653.78,2609.45,5618.37,2277.78,10505.6,41159.38,21719.82,1422.99,1897.95,1209.9,26250.65,1947.66,6540.97,3400.59,8720.33,922.49,88.25,8953.62,30573.9,5271.67,25567.81,5870.3,180.46,8705.4,92.09,143491.19,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2003,3
1441.0,76561.0,6112.0,19180.0,15124.0,118418.0,10587.0,12687.0,7548.0,30822.0,149240.0,54886.0,7768.0,29920.0,5728.0,98302.0,5626.0,15357.0,1960.0,5918.0,31929.0,240.0,52871.0,113901.0,9057.0,25662.0,35842.0,858.0,5581.0,36265.0,474708.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,1999,2
1442.0,371227.0,151939.0,294090.0,144174.0,962872.0,80277.0,176493.0,59339.0,316109.0,1278981.0,332105.0,105468.0,96093.0,28922.0,562588.0,14982.0,36669.0,5579.0,52994.0,142501.0,2190.0,224018.0,478933.0,57413.0,285653.0,118260.0,21784.0,24488.0,154426.0,2982526.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1999,4
1443.0,60203.0,11732.0,33959.0,26925.0,134262.0,11214.0,39278.0,10794.0,61286.0,195548.0,424695.0,13181.0,17377.0,7873.0,463126.0,5385.0,9373.0,2547.0,23782.0,14658.0,393.0,69788.0,125926.0,12356.0,28559.0,27106.0,7432.0,6905.0,5827.0,872785.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2013,2
1447.04,65874.24,13705.46,27287.66,34858.02,143172.43,12267.2,51582.36,11891.52,75741.07,218913.5,233311.88,8798.77,11836.82,4488.31,258435.78,2565.85,16099.88,2444.13,27276.57,8077.35,491.6,60990.22,117945.59,14990.25,41522.46,29403.71,7700.26,14376.82,88014.88,791303.24,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2013,2
1451.87,62386.02,15953.21,3713.99,15783.26,99288.35,10843.81,30281.28,5891.9,47016.98,146305.34,208172.78,20260.01,2683.56,3846.97,234963.32,9164.7,3594.03,2271.73,1602.75,0.0,0.0,34797.01,51430.22,22411.2,12133.53,45815.18,3749.84,36071.62,0.0,552880.23,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2022,3
1453.18,26544.53,6260.07,9645.81,5654.93,49558.52,4593.78,16161.16,4873.7,25628.63,75187.15,109960.77,3924.21,8280.5,2048.01,124213.47,3797.87,2289.44,1436.06,35438.64,4664.72,205.43,32689.24,80521.4,4879.12,23659.31,13222.37,2341.79,2454.27,3501.57,329980.44,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2014,1
1454.0,79963.0,27262.0,45727.0,26091.0,180497.0,16061.0,34491.0,11403.0,61955.0,242452.0,82988.0,19226.0,30214.0,10058.0,142486.0,6726.0,21153.0,2357.0,17039.0,46148.0,1040.0,49920.0,144383.0,11323.0,46257.0,34008.0,8522.0,5292.0,9003.0,643726.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2000,2
1454.0,101997.0,30675.0,41041.0,25747.0,200914.0,15369.0,42797.0,14696.0,72862.0,273776.0,380118.0,24074.0,35861.0,4686.0,444739.0,10807.0,34050.0,4546.0,41711.0,48852.0,621.0,98940.0,239527.0,14646.0,59916.0,42855.0,4458.0,9450.0,154566.0,1243933.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2013,2
1457.0,34978.0,5072.0,11950.0,8710.0,62167.0,4723.0,14025.0,6572.0,25320.0,87487.0,140278.0,5452.0,9573.0,704.0,156007.0,1075.0,5912.0,961.0,21220.0,5829.0,406.0,24204.0,59607.0,3828.0,2215.0,17121.0,1638.0,13054.0,48001.0,388958.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2014,2
1458.05,25634.19,3103.29,465.44,2617.7,33278.66,1534.24,6774.53,2766.68,11075.45,44354.11,53444.81,4591.99,71.52,861.86,58970.17,516.28,1693.81,610.86,1993.3,-36.86,0.0,31041.66,35819.06,4159.14,9576.44,7643.39,3404.32,6996.88,0.0,170923.51,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2022,1
1459.96,23441.06,3017.32,457.44,3128.62,31504.42,1420.03,6172.56,1495.94,9088.53,40592.95,61781.91,4722.88,54.31,531.88,67090.97,600.01,1550.47,693.08,1732.86,0.03,0.0,29721.14,34297.59,4083.59,9052.49,6860.28,3420.51,46731.56,0.0,212129.95,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2022,4
1460.17,63321.46,18646.09,4422.74,16535.46,104385.93,11672.06,61232.17,9110.08,82014.31,186400.24,162609.41,22022.17,3010.97,2752.84,190395.39,10773.95,3314.9,2811.9,1537.93,0.0,0.0,35118.46,53557.14,22966.37,12196.07,50991.55,2408.46,36993.07,0.0,555908.28,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2023,2
1462.44,23472.24,3134.98,452.15,3294.04,31815.86,1471.95,6697.06,1817.38,9986.39,41802.25,68138.43,4403.39,83.69,567.88,73193.39,625.54,1407.18,761.26,1594.25,0.06,0.0,33115.24,37503.52,4128.94,10094.55,7342.55,3134.05,7662.94,0.0,184862.18,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2022,3
1462.76,17291.54,5164.64,7514.47,6606.75,38040.15,3343.21,6388.87,3047.26,12779.34,50819.49,36365.36,1236.63,1642.28,1898.51,41142.78,5459.29,7354.89,3017.76,10008.65,1055.63,90.0,10025.23,37011.44,6799.93,28166.54,6618.44,180.46,7826.41,21317.37,199702.4,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2004,2
1466.0,7870.0,3161.0,1856.0,54.0,14407.0,2367.0,5734.0,1272.0,9373.0,23780.0,33277.0,8965.0,757.0,594.0,43593.0,2010.0,571.0,1529.0,548.0,634.0,43.0,4384.0,9042.0,4777.0,2325.0,6882.0,180.46,5401.0,449.31,95800.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,2.0,2.0,2009,1
1466.77,141624.29,12183.98,52842.11,49137.65,257254.81,21297.43,61710.51,25154.47,108162.41,365417.22,316252.85,18707.85,24582.91,8620.65,368164.25,3644.88,19834.12,2464.4,53860.61,5408.59,333.68,95987.38,181533.67,28189.27,45782.19,57819.3,1413.52,13196.72,55696.53,1117212.65,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2023,1
1470.25,83716.65,24480.2,4039.35,20663.86,134370.3,14542.07,51820.72,12677.06,79039.85,213410.15,170084.97,18799.24,2972.85,4678.89,196535.95,9410.74,4304.38,2535.32,7806.56,0.0,0.0,36106.71,60163.7,19465.74,13613.47,53945.46,3596.73,47148.76,0.0,607879.95,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2024,1
